Date,Open,High,Low,Close,Volume
2016-01-25,10.486427088608828,10.79120395281076,10.40445253873918,10.417064085047482,227567248
2016-01-26,10.48222357392894,10.567351260942829,9.968306319238676,10.281491215069028,247308086
2016-01-27,10.153274996914694,10.28359297240897,9.520599933234164,9.57945314782715,286192879
2016-01-28,9.862160056556714,10.010344472843476,9.470153748000952,9.922064650953994,275062621
2016-01-29,9.668784349520925,9.91996289361405,9.524803447914053,9.651969288532731,229166404
2016-02-01,9.646714394048551,10.213179591311972,9.59521783127969,9.888434528977612,220438239
2016-02-02,10.04082245994426,10.15747851159458,9.535313236882413,9.615186029412117,245321460
2016-02-03,9.711873882930012,9.741300490226504,9.052925349097226,9.536364616686704,307579907
2016-02-04,9.406045638923786,9.58996293679551,9.094963502702022,9.428115594396155,213988983
2016-02-05,9.272574526285274,9.348243804135093,8.603116203484127,8.700855436806316,290371065
2016-02-08,8.467543333505672,8.90158779566623,8.402383844624213,8.756555514255066,280362904
2016-02-09,8.591556036980117,9.290440967077757,8.570536459043398,9.051873969292933,289963437
2016-02-10,9.353497696350631,9.690854304993293,9.18744683927139,9.295695861561937,259207686
2016-02-11,9.18744683927139,9.289389587273464,8.71346698311462,9.074995304569596,244356144
2016-02-12,9.10547228940174,9.429166974200449,8.960441010259217,9.185345081931445,213530961
2016-02-16,9.353497696350631,9.473306885145188,9.200058385579691,9.35875259083481,183170520
2016-02-17,9.472255505340897,9.959899289878903,9.420758942572032,9.95884791007461,205200346
2016-02-18,9.963051424754498,9.973561213722856,9.491173325937671,9.510090144265805,198162045
2016-02-19,9.456491824156998,9.60572762024805,9.251555950617195,9.377670411431586,159682640
2016-02-22,9.537414994222354,9.785440401171243,9.279931178109395,9.6614276976968,182780810
2016-02-23,9.60572762024805,9.720280912289788,9.35875259083481,9.366109242658933,142719047
2016-02-24,9.300950756046117,9.643561256904317,9.111778563690212,9.62779757572042,178872509
2016-02-25,9.572096496003027,9.96410280455879,9.480663536969312,9.934676197262297,200440954
2016-02-26,10.015599367327653,10.24470795594841,9.905249589965804,9.962001047218846,190097955
2016-02-29,9.96410280455879,10.215281348651915,9.809612113983558,9.816968765807683,153007173
2016-03-01,9.939931091746477,10.421268601996012,9.8379883437444,10.330886020497946,190922170
2016-03-02,10.30040803339716,10.454898723972391,10.078657098869169,10.258369879792363,213924031
2016-03-03,10.281491215069028,10.336140914982126,10.02505777649172,10.292001004037386,171572162
2016-03-04,10.379230448391214,10.742860527186137,10.33298777783789,10.675599280964732,262210023
2016-03-07,10.6146443090318,10.697669236437102,10.010344472843476,10.03556756546008,267144112
2016-03-08,9.984071002691216,10.328784263158004,9.93152306011806,10.113338600649842,165705231
2016-03-09,10.175344952387064,10.33824267232207,9.984071002691216,10.29935765586151,137727845
2016-03-10,10.318274474189645,10.48222357392894,10.031364050780192,10.232096409640109,190399196
2016-03-11,10.458051861116628,10.467510270280696,10.094420780053069,10.263624774276543,169258537
2016-03-14,10.215281348651915,10.44859345195256,10.21212821150768,10.313019579705465,126005183
2016-03-15,10.285694729748911,10.352955975970316,10.134357176317918,10.284644352213263,108534294
2016-03-16,10.24996285043259,10.48117219412465,10.246809713288354,10.441236800128436,141443530
2016-03-17,10.40970743322336,10.655631082832306,10.40445253873918,10.480121816588998,154820222
2016-03-18,10.562096366458649,10.76282872531856,10.510599803689782,10.627255855340104,173057092
2016-03-21,10.6304079902157,10.730248980877832,10.457000481312337,10.620949581051631,107265497
2016-03-22,10.559994609118704,10.6692940089449,10.425472116675898,10.4927333628973,101569904
2016-03-23,10.483274953733233,10.550535197685996,10.384484340606754,10.4664588904764,93099306
2016-03-24,10.366618902082912,10.388688857555282,10.20161842253932,10.337192294786416,119501054
2016-03-28,10.335089535177833,10.660885977316486,10.280439835264737,10.636714264504173,139222854
2016-03-29,10.623051338391576,10.964611461714128,10.6146443090318,10.94359288604605,179276777
2016-03-30,10.998242585959147,11.0255674359157,10.665089491996373,10.739707390041898,164674963
2016-03-31,10.764930482658505,10.880535154504534,10.619898201247342,10.743910904721789,109158055
2016-04-01,10.81747842523166,11.118051774753706,10.769133997338391,11.108592363320998,158822590
2016-04-04,11.129611941257718,11.13171369859766,10.84585365272386,10.966714221322713,122516828
2016-04-05,10.874229882484704,11.113847257805178,10.85110854720804,11.028720573059934,112667686
2016-04-06,11.066554209716202,11.18636339851076,10.956204432354353,11.017159404287282,107571218
2016-04-07,10.962509704374185,11.18636339851076,10.887891806328655,10.97722300802243,120663465
2016-04-08,11.047637391388069,11.069707346860438,10.80591725645901,10.909961761801029,87993878
2016-04-11,10.934134476881985,11.032924087739822,10.784898680790931,10.79120395281076,83443900
2016-04-12,10.840598758239684,11.26833794838041,10.741809147381842,11.243114855763803,139276607
2016-04-13,11.35031249825006,11.695025758716843,11.337700951941756,11.523720007153424,187035146
2016-04-14,11.561554646078331,11.732859395373112,11.471172064580268,11.60464317721878,106987772
2016-04-15,11.627764512495444,11.754930353114124,11.537381930997377,11.719197471529158,131539516
2016-04-18,11.54999347730568,11.634069784515273,11.14222348756602,11.392350651854857,367496733
2016-04-19,10.455950103776685,10.653529325492364,9.899994695481624,9.91470799912987,624082834
2016-04-20,9.91470799912987,10.192160013375254,9.788593538315482,10.170090057902884,298033126
2016-04-21,10.226841515155929,10.23419816698005,9.960949667414551,9.981969245351271,223068783
2016-04-22,9.968306319238676,10.161682026274468,9.901045073017276,10.078657098869169,177007947
2016-04-25,10.057637520932447,10.062892415416629,9.752860656730515,9.83273344926022,167815041
2016-04-26,9.82642817724039,9.83168206945593,9.58996293679551,9.713975640269956,171684147
2016-04-27,9.687702170117698,9.72133229209408,9.480663536969312,9.56789298132314,136834199
2016-04-28,9.616236406947769,9.739198732886562,9.468051990661008,9.488020188793437,128502464
2016-04-29,9.511141524070098,9.517446796089928,9.27047276894533,9.461746718641178,156421617
2016-05-02,9.501683114906031,9.797000567675257,9.447033414992932,9.785440401171243,140508450
2016-05-03,9.67719238114934,9.800153704819492,9.59521783127969,9.620440923896297,118636524
2016-05-04,9.563689466643252,9.685599410509116,9.495376840617558,9.541619511170882,82810061
2016-05-05,9.554230055210546,9.67719238114934,9.37977216877153,9.392383715079832,116112366
2016-05-06,9.335632257826788,9.55107792033495,9.25996297997697,9.54687340338642,116844753
2016-05-09,9.535313236882413,9.650917908728442,9.448083792528582,9.515345038749984,106875786
2016-05-10,9.5784027702915,9.800153704819492,9.57314787580732,9.762319065894584,125154091
2016-05-11,9.71082250312572,9.730790701258146,9.448083792528582,9.460695338836883,130943752
2016-05-12,9.492223703473323,9.501683114906031,9.01088719549243,9.22107796351641,228541524
