Date,Open,High,Low,Close,Volume
2016-01-25,123.26967867411288,123.73925964949184,121.45130630774656,121.60117371176136,6899547
2016-01-26,121.62116283443862,122.34051266926558,120.53213345516014,122.09073619781132,6360767
2016-01-27,122.3504842238946,124.20882145266,120.75191661381994,121.4612807525852,7718590
2016-01-28,121.86094911149794,122.5803065866,120.2024296413934,122.17066950449954,6923566
2016-01-29,123.05988634691975,125.64757489600136,122.64026364898456,125.64757489600136,10824218
2016-02-01,124.80829968973688,126.9763575328824,123.87913095373555,126.39688193890096,6642877
2016-02-02,125.29788458742148,126.31696933290024,124.59850582800682,125.1580027374796,8288780
2016-02-03,125.90731571781072,126.04719754941624,121.4313257836153,123.67931394352183,10638750
2016-02-04,123.5394226769303,123.78919910465456,119.34317411761988,121.0016932565433,13035052
2016-02-05,120.78195606239063,120.89185836161636,115.58660652067384,116.3259430242666,11536955
2016-02-08,114.8272314173267,115.8663023777756,109.5219819883956,111.7499836832172,16040627
2016-02-09,110.84082355949695,115.18693319302427,110.58105386170708,113.75821128904082,10762680
2016-02-10,114.3976463253181,116.0561660793506,113.94805163769816,114.22780012089052,7543213
2016-02-11,112.97889755857238,114.08790572284728,112.11966587052925,113.1687224971588,9162682
2016-02-12,114.77730023200309,116.3259176578869,113.41851539476384,116.21601538262678,7619959
2016-02-16,118.01443151622568,119.89274849857614,117.59480110332316,119.32325824811092,9900716
2016-02-17,120.34231620320406,121.57121995298756,119.76284050888584,121.10163890731886,8485617
2016-02-18,120.821910394413,121.00174981133216,119.45313218660752,119.86276937836928,6339591
2016-02-19,119.71286927048716,121.5911856283616,118.64382625669812,121.58120005756106,7724986
2016-02-22,122.89002303102568,124.35870989173988,122.02079817277756,122.74015562476598,11081031
2016-02-23,126.88647089811396,127.0763034906499,123.23973221786588,124.41867768544424,15873067
2016-02-24,123.93910664364914,125.66755581490034,122.81011194608102,125.49770961843272,11278011
2016-02-25,125.64754629368264,126.74656113824658,124.77832151219462,126.74656113824658,6734829
2016-02-26,127.47591471881182,127.63577531737896,125.8174029328288,126.14710970044383,6549219
2016-02-29,126.14713489217232,126.87647805671004,123.93911138588604,124.00904850608248,7923671
2016-03-01,124.66845879952572,125.85739750596213,123.86917848754952,125.58763458845696,6987946
2016-03-02,125.36780264603678,125.7574533091344,124.34871043287951,125.47769727434536,5638650
2016-03-03,125.08805497351749,127.1462183000496,124.66843232714052,126.68663050317394,7119835
2016-03-04,127.25612859635172,127.3860096267466,125.04810534419693,125.44774162928084,9164245
2016-03-07,124.89821631114134,126.42684694250596,124.89821631114134,126.05717505794784,5913938
2016-03-08,125.7960024978956,128.78970595046545,125.57498929042616,127.3029023693807,7505267
2016-03-09,127.61431483497232,128.10656660429012,125.9064981943661,126.60971500767728,5751636
2016-03-10,126.78052016842636,127.58420325472451,124.8818267331491,126.46909661311857,6400703
2016-03-11,127.55401383848944,129.35224039748044,127.31291207789911,129.05087277735103,6575369
2016-03-14,129.02071704029962,130.25638556380508,128.6892126675254,129.43260654813477,5191964
2016-03-15,129.37236398048637,131.0801806138024,129.21162432985085,130.30664978695054,5733018
2016-03-16,130.22630226963378,131.71310597026235,129.40252291574453,131.05006629454363,5129999
2016-03-17,130.69845219357083,131.79346239784104,129.91486550345292,131.48203888368877,5870875
2016-03-18,131.74319890209995,132.6975655140502,131.4317754598927,131.95417157561337,11468026
2016-03-21,132.13497460901158,132.7377404570241,130.869184722952,131.61257856266553,5424758
2016-03-22,131.21077130333677,131.82357775158505,130.5175950372391,131.19067501663056,5608804
2016-03-23,131.19070737533758,131.783417683074,130.54776400293318,130.81901028895695,5152312
2016-03-24,130.1358417380418,131.36145462986087,130.05548724947442,131.06008697529495,4901326
2016-03-28,131.2007614490431,132.41631882143142,131.0902548398279,131.68296513971904,3725133
2016-03-29,131.60260691246327,133.51134088112826,131.31127964191222,133.07937021634905,4839788
2016-03-30,133.72231975522587,134.5460838651151,133.45107343645384,134.03374333319547,4460183
2016-03-31,134.1743572308663,134.90771084957134,133.6117837519157,134.04375434147505,5238437
2016-04-01,133.7122204236858,135.82187050513974,133.7122204236858,135.47026982271788,6053501
2016-04-04,136.69588263007532,136.85660692510925,134.96796999442302,135.47026982271788,5041884
2016-04-05,134.8173008546098,136.3242006748826,134.51591782475973,135.19905371435178,5782334
