Date,Open,High,Low,Close,Volume
2016-01-25,93.68364211778612,94.93249096965278,93.32398066102756,94.32305974252084,2769066
2016-01-26,94.41298179686802,96.07145688187823,93.92343513662912,95.9315787851551,2725380
2016-01-27,97.72991741525084,101.08682380647244,97.72991741525084,98.50919789493288,6732761
2016-01-28,98.83890361949716,99.02873110292678,96.43111913605368,97.22039260323506,3684722
2016-01-29,97.85981495677233,99.8080241765564,97.07054901285504,99.05871469718642,3234398
2016-02-01,96.70086106350116,99.5082707228884,96.47106953077471,99.07866643138358,2647362
2016-02-02,98.11954666577384,99.92787719801042,97.74988469552484,98.93879113245002,1920738
2016-02-03,99.81796647884896,99.89788698978018,97.40018999197936,98.9987145460986,2276804
2016-02-04,98.90883261720134,99.94787581392488,98.48922121728474,99.44833625525214,1638887
2016-02-05,98.94875328285012,99.3284004368186,96.4010996024538,96.82071844063154,2074101
2016-02-08,96.00152162257382,96.37118368969992,94.22316177439636,95.97155046460652,2207831
2016-02-09,94.842587427621,97.23038607226438,94.842587427621,96.55101192092008,1929578
2016-02-10,97.40022385561842,99.02872774268936,97.40022385561842,98.00966274475788,1580811
2016-02-11,96.39115055031252,97.2903156016387,95.58189133280337,96.07144555770653,1974703
2016-02-12,96.8507126958021,97.36023745559216,95.67179926832809,97.24035286381437,1322293
2016-02-16,98.35934037511689,98.35934037511689,96.90068571439096,97.31031182923648,1986216
2016-02-17,97.99967443815665,98.1395525378357,96.11141537210636,96.20133646315936,2980917
2016-02-18,95.95155858280232,97.40022024250511,95.70178880544884,96.85073130574864,1691105
2016-02-19,96.71084916073724,97.83980567398156,96.13138151788924,97.63000000102647,1625011
2016-02-22,98.40927200330977,99.0287036675858,98.01963184070024,98.94877552593074,1477301
2016-02-23,98.41928647909388,99.51827198922892,98.2494372352904,98.77895557293716,1364848
2016-02-24,98.24943583165538,99.60818402845864,97.68995397027828,99.47830648845856,849150
2016-02-25,99.4083652810125,101.85610589978862,99.39837235626888,101.70625014047565,1772823
2016-02-26,101.9859592611128,102.5953979002258,100.9968658237791,101.26662135118498,1596127
2016-02-29,100.94696284524736,101.1867397179449,99.7380779331702,99.78802731953212,1193805
2016-03-01,100.30755147811728,101.08683202112628,99.3284505251257,100.82706929933352,1099650
2016-03-02,100.89699735935274,101.55639323183156,100.31753726754954,101.42650806899066,1208093
2016-03-03,101.90608530047578,102.90516456812752,101.0468765205057,102.80525816583632,1667566
2016-03-04,102.44558274828648,103.9042374750792,102.44558274828648,103.35474086256131,2001120
2016-03-07,102.5854434261429,102.90514843677992,102.2357672617538,102.74529212027704,1483366
2016-03-08,101.58638300675116,103.07500902183617,97.90977089675376,102.68536870662848,2168257
2016-03-09,102.78524973209514,103.4546384873716,102.61540812327392,103.02503419176205,1637140
2016-03-10,103.3946635179902,104.00410219955336,102.21575022179536,103.65442614186134,1835319
